                  epoch,           train/box_om,           train/cls_om,           train/dfl_om,           train/box_oo,           train/cls_oo,           train/dfl_oo,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),             val/box_om,             val/cls_om,             val/dfl_om,             val/box_oo,             val/cls_oo,             val/dfl_oo,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    388,                 1.6777,                 1.4219,                0.98641,                 1.7431,                 1.6626,                0.94883,                0.63733,                0.71983,                0.74152,                0.39136,                 1.6442,                 1.2754,                0.97192,                 1.6292,                 1.6198,                0.93922,             2.7815e-05,             2.7815e-05,             2.7815e-05
                    389,                 1.6773,                 1.4218,                0.99695,                  1.709,                 1.6858,                0.95499,                 0.6898,                0.65178,                0.73775,                0.39249,                 1.6386,                 1.2724,                0.97415,                 1.6147,                 1.6265,                 0.9411,             2.7581e-05,             2.7581e-05,             2.7581e-05
                    390,                 1.7337,                  1.423,                 1.0003,                 1.7518,                  1.696,                0.95616,                0.69835,                0.65086,                0.74113,                0.40162,                 1.6183,                 1.2707,                0.97201,                 1.6015,                 1.6074,                0.94114,             2.7348e-05,             2.7348e-05,             2.7348e-05
                    391,                 1.6699,                 1.4155,                0.98335,                 1.7315,                 1.6986,                0.94671,                0.70423,                0.65948,                 0.7397,                0.40205,                 1.6147,                 1.2679,                0.97195,                 1.5968,                 1.6038,                0.94029,             2.7114e-05,             2.7114e-05,             2.7114e-05
                    392,                 1.7051,                 1.4358,                 1.0023,                 1.7296,                  1.685,                0.95821,                0.67495,                0.67126,                 0.7366,                 0.3997,                 1.6272,                 1.2599,                0.97492,                 1.5951,                 1.5978,                0.94122,              2.688e-05,              2.688e-05,              2.688e-05
                    393,                 1.6711,                 1.3946,                 1.0009,                 1.6986,                 1.6458,                 0.9582,                0.66955,                0.63793,                0.72578,                0.39543,                 1.6333,                  1.264,                0.97474,                 1.6111,                 1.6107,                0.94426,             2.6647e-05,             2.6647e-05,             2.6647e-05
                    394,                 1.6959,                 1.4083,                0.99143,                 1.7381,                 1.6637,                0.95291,                0.70096,                0.63653,                0.72434,                0.39169,                 1.6539,                 1.2648,                  0.976,                 1.6169,                 1.6297,                0.94321,             2.6413e-05,             2.6413e-05,             2.6413e-05
                    395,                 1.6989,                 1.4418,                0.99471,                 1.7473,                 1.6443,                0.94745,                0.71912,                0.63362,                0.73042,                 0.3923,                 1.6423,                 1.2647,                0.97453,                 1.6237,                 1.6109,                0.94377,             2.6179e-05,             2.6179e-05,             2.6179e-05
                    396,                 1.7199,                 1.4422,                 1.0005,                 1.7478,                 1.6678,                0.95164,                0.73245,                0.61638,                0.73397,                 0.3896,                 1.6364,                 1.2769,                0.97318,                 1.5977,                 1.6093,                0.94008,             2.5946e-05,             2.5946e-05,             2.5946e-05
                    397,                 1.6438,                 1.4064,                0.99328,                 1.6507,                  1.637,                0.95004,                0.69059,                0.63495,                0.72941,                0.39443,                 1.6315,                 1.2746,                0.97233,                 1.5847,                 1.6116,                0.94062,             2.5712e-05,             2.5712e-05,             2.5712e-05
                    398,                 1.7106,                 1.4149,                 1.0146,                 1.7204,                 1.7131,                0.96496,                0.69683,                0.65086,                0.72667,                 0.3894,                 1.6299,                 1.2765,                0.97176,                 1.5778,                 1.6104,                0.94035,             2.5479e-05,             2.5479e-05,             2.5479e-05
                    399,                 1.7131,                 1.4115,                0.99717,                 1.7372,                 1.6665,                0.95084,                0.70419,                0.64224,                0.72561,                0.39023,                 1.6312,                 1.2713,                0.97091,                 1.5775,                 1.6145,                0.93806,             2.5245e-05,             2.5245e-05,             2.5245e-05
                    400,                 1.6953,                 1.4591,                0.98918,                 1.7094,                 1.7021,                0.94701,                0.74153,                0.62069,                0.72812,                0.39387,                 1.6245,                  1.264,                0.96945,                 1.5861,                  1.597,                0.93897,             2.5011e-05,             2.5011e-05,             2.5011e-05
                    401,                 1.6724,                 1.4348,                 1.0041,                 1.6909,                 1.6794,                0.95956,                0.72261,                0.61207,                0.72836,                0.39844,                 1.6216,                 1.2607,                0.97123,                 1.5855,                 1.5787,                0.93853,             2.4778e-05,             2.4778e-05,             2.4778e-05
                    402,                 1.6702,                  1.388,                0.99716,                 1.6547,                 1.6681,                0.94894,                 0.6646,                0.65766,                0.73494,                0.39439,                 1.6357,                  1.262,                0.97266,                  1.607,                   1.57,                0.94278,             2.4544e-05,             2.4544e-05,             2.4544e-05
                    403,                 1.6835,                 1.3868,                 0.9905,                 1.7094,                 1.6454,                0.94633,                0.75773,                0.62014,                0.74063,                0.39082,                 1.6418,                 1.2509,                0.97027,                 1.6055,                 1.6031,                0.93977,              2.431e-05,              2.431e-05,              2.431e-05
                    404,                 1.6162,                   1.36,                0.98424,                 1.6557,                 1.6279,                 0.9471,                0.66247,                0.68103,                0.74123,                0.39539,                 1.6347,                 1.2477,                0.97086,                 1.5874,                  1.621,                0.93577,             2.4077e-05,             2.4077e-05,             2.4077e-05
                    405,                 1.6538,                 1.4172,                0.99503,                 1.6932,                 1.6393,                0.95809,                0.71506,                0.62738,                0.73265,                0.40067,                 1.6332,                 1.2481,                0.96995,                  1.571,                 1.5952,                0.93818,             2.3843e-05,             2.3843e-05,             2.3843e-05
                    406,                 1.6799,                 1.3783,                 1.0017,                 1.6723,                 1.6185,                0.94734,                0.72185,                0.61638,                0.73093,                0.39871,                 1.6187,                 1.2484,                0.96659,                  1.561,                 1.5917,                0.93393,             2.3609e-05,             2.3609e-05,             2.3609e-05
                    407,                 1.6403,                 1.3655,                0.98919,                 1.6891,                 1.6289,                0.94697,                0.68546,                0.63362,                  0.733,                0.39436,                 1.6199,                 1.2446,                 0.9681,                 1.5844,                 1.5823,                0.93651,             2.3376e-05,             2.3376e-05,             2.3376e-05
                    408,                 1.6229,                 1.3738,                0.99758,                 1.6561,                 1.6245,                0.94985,                 0.6379,                0.69397,                0.73419,                0.39654,                 1.6219,                 1.2447,                 0.9695,                 1.5802,                 1.5766,                0.93811,             2.3142e-05,             2.3142e-05,             2.3142e-05
                    409,                  1.656,                  1.363,                 0.9969,                 1.6667,                 1.6659,                0.95319,                0.63035,                0.68966,                0.73608,                0.40204,                  1.619,                 1.2461,                0.96759,                 1.5819,                 1.5609,                0.93826,             2.2909e-05,             2.2909e-05,             2.2909e-05
                    410,                 1.6473,                 1.3656,                 1.0059,                 1.7076,                 1.6164,                0.96328,                0.64632,                0.69315,                0.73295,                0.40096,                 1.6224,                 1.2453,                0.96806,                  1.595,                 1.5672,                0.93601,             2.2675e-05,             2.2675e-05,             2.2675e-05
                    411,                 1.6387,                 1.3397,                0.98353,                 1.6558,                 1.6229,                0.94362,                0.64175,                0.67672,                0.73362,                0.40247,                 1.6206,                  1.245,                0.96688,                 1.5761,                 1.5635,                0.93517,             2.2441e-05,             2.2441e-05,             2.2441e-05
                    412,                 1.6449,                 1.3967,                0.98124,                 1.6622,                 1.6463,                0.93127,                0.63793,                0.67241,                0.73116,                  0.398,                 1.6223,                  1.251,                0.96607,                 1.5882,                 1.5742,                0.93662,             2.2208e-05,             2.2208e-05,             2.2208e-05
                    413,                 1.6989,                 1.3838,                0.98929,                  1.703,                 1.6115,                0.94186,                0.62763,                0.68103,                0.73375,                0.40065,                 1.6125,                 1.2485,                0.96444,                 1.6038,                 1.5444,                0.93801,             2.1974e-05,             2.1974e-05,             2.1974e-05
                    414,                 1.6475,                 1.3584,                0.97757,                 1.7128,                 1.5844,                0.94421,                0.62227,                0.71718,                0.73324,                0.39978,                 1.6108,                 1.2398,                0.96469,                 1.5977,                 1.5478,                0.93757,              2.174e-05,              2.174e-05,              2.174e-05
                    415,                  1.591,                 1.3258,                0.97417,                 1.6394,                 1.6188,                0.93472,                0.65566,                0.67672,                0.73339,                0.39862,                 1.6166,                 1.2356,                0.96733,                 1.5932,                 1.5421,                0.93813,             2.1507e-05,             2.1507e-05,             2.1507e-05
                    416,                 1.6795,                 1.4356,                0.98919,                 1.7056,                 1.6483,                0.94294,                0.64368,                0.68534,                 0.7392,                0.40468,                 1.6155,                 1.2319,                0.96682,                 1.5837,                 1.5515,                0.93606,             2.1273e-05,             2.1273e-05,             2.1273e-05
                    417,                 1.6994,                 1.4074,                 0.9949,                 1.7356,                 1.6596,                0.94997,                 0.6464,                0.68103,                0.73947,                0.40787,                 1.6229,                 1.2367,                0.96805,                 1.5727,                  1.552,                0.93549,             2.1039e-05,             2.1039e-05,             2.1039e-05
                    418,                 1.6737,                 1.3968,                0.98615,                 1.6956,                 1.6345,                0.94461,                0.66581,                0.66379,                0.74151,                0.40907,                 1.6157,                 1.2301,                0.96733,                 1.5684,                 1.5542,                0.93247,             2.0806e-05,             2.0806e-05,             2.0806e-05
                    419,                 1.6307,                 1.3496,                 0.9871,                 1.6504,                  1.631,                0.94357,                0.74639,                0.59483,                0.74146,                0.40088,                 1.6301,                 1.2285,                0.96911,                 1.5734,                 1.5607,                0.93242,             2.0572e-05,             2.0572e-05,             2.0572e-05
                    420,                 1.6603,                 1.4049,                0.98827,                 1.7052,                 1.6791,                0.94272,                0.77965,                0.58621,                 0.7378,                0.40447,                   1.64,                 1.2255,                0.97232,                 1.5691,                 1.5541,                0.93296,             2.0338e-05,             2.0338e-05,             2.0338e-05
                    421,                 1.6364,                 1.3734,                0.98031,                 1.6537,                  1.583,                0.93721,                0.68021,                0.65086,                0.74093,                 0.4118,                 1.6263,                 1.2218,                0.97052,                 1.5478,                 1.5505,                0.93111,             2.0105e-05,             2.0105e-05,             2.0105e-05
                    422,                 1.6596,                   1.37,                0.99692,                 1.6804,                  1.623,                0.95059,                0.68138,                0.65948,                0.74197,                0.41276,                 1.6228,                 1.2224,                  0.969,                 1.5526,                 1.5459,                0.93153,             1.9871e-05,             1.9871e-05,             1.9871e-05
                    423,                 1.6102,                 1.3464,                0.98344,                 1.6751,                  1.595,                0.94998,                0.68297,                 0.6681,                0.74081,                0.39812,                  1.638,                 1.2251,                0.97026,                 1.5934,                 1.5527,                0.93295,             1.9638e-05,             1.9638e-05,             1.9638e-05
                    424,                 1.6683,                 1.4091,                 1.0079,                 1.7141,                 1.6405,                0.95798,                 0.7117,                0.63845,                0.74267,                0.39676,                 1.6266,                 1.2243,                0.96932,                 1.5785,                 1.5479,                0.93179,             1.9404e-05,             1.9404e-05,             1.9404e-05
                    425,                 1.6353,                 1.3757,                0.98505,                  1.673,                 1.6164,                0.94195,                 0.7653,                0.60436,                0.73998,                0.40569,                 1.6222,                 1.2187,                0.96945,                 1.5519,                 1.5177,                0.93138,              1.917e-05,              1.917e-05,              1.917e-05
                    426,                 1.6048,                  1.307,                0.97893,                 1.6561,                 1.5668,                0.94401,                0.75652,                0.61638,                0.75004,                0.40683,                 1.6301,                 1.2225,                0.96914,                  1.576,                 1.5272,                0.93495,             1.8937e-05,             1.8937e-05,             1.8937e-05
                    427,                 1.6865,                 1.3979,                 1.0012,                 1.7109,                 1.6557,                 0.9588,                0.71735,                0.64543,                0.73641,                 0.4026,                 1.6418,                 1.2233,                0.97199,                 1.5903,                 1.5313,                 0.9363,             1.8703e-05,             1.8703e-05,             1.8703e-05
                    428,                 1.6437,                 1.3591,                0.98574,                 1.6965,                 1.6114,                0.94158,                0.72497,                0.63362,                0.73955,                0.40236,                 1.6315,                 1.2216,                0.97014,                 1.5877,                 1.5326,                0.93494,             1.8469e-05,             1.8469e-05,             1.8469e-05
                    429,                 1.6709,                 1.3991,                0.99425,                 1.6987,                 1.6497,                0.94544,                0.74748,                0.60776,                0.73668,                0.40364,                 1.6275,                 1.2198,                0.96875,                 1.5785,                 1.5302,                0.93341,             1.8236e-05,             1.8236e-05,             1.8236e-05
                    430,                 1.6525,                 1.3437,                0.99685,                 1.6501,                 1.5696,                0.94741,                0.77329,                0.57759,                0.73562,                0.40836,                  1.632,                 1.2268,                0.96745,                 1.5815,                 1.5199,                 0.9349,             1.8002e-05,             1.8002e-05,             1.8002e-05
                    431,                 1.6246,                 1.3488,                0.99458,                 1.6504,                 1.5952,                0.95211,                 0.7816,                0.58621,                0.73887,                0.41017,                 1.6235,                 1.2208,                0.96598,                 1.5752,                 1.5047,                0.93356,             1.7768e-05,             1.7768e-05,             1.7768e-05
                    432,                 1.6383,                 1.3337,                0.99098,                 1.6541,                 1.6108,                0.94702,                0.78618,                0.58621,                0.73737,                0.40829,                 1.6186,                 1.2187,                0.96707,                 1.5595,                 1.5132,                0.93398,             1.7535e-05,             1.7535e-05,             1.7535e-05
                    433,                 1.6148,                 1.3614,                 1.0004,                 1.6743,                 1.6291,                0.95946,                0.77753,                0.58751,                0.73227,                0.40271,                 1.6116,                 1.2138,                0.96717,                 1.5521,                 1.5108,                  0.936,             1.7301e-05,             1.7301e-05,             1.7301e-05
                    434,                 1.6516,                 1.3553,                0.99492,                 1.6801,                 1.5875,                0.95454,                0.72027,                0.62153,                0.74616,                0.40904,                  1.599,                 1.2054,                0.96262,                 1.5523,                 1.5073,                0.93111,             1.7068e-05,             1.7068e-05,             1.7068e-05
                    435,                 1.6244,                 1.3367,                0.97869,                 1.6562,                 1.6015,                0.94487,                0.73145,                0.63397,                0.75413,                0.41404,                  1.601,                 1.1993,                0.96177,                   1.56,                 1.5103,                 0.9296,             1.6834e-05,             1.6834e-05,             1.6834e-05
                    436,                 1.6284,                 1.3391,                 1.0033,                 1.6576,                 1.6087,                0.96021,                0.68631,                0.71983,                0.76445,                 0.4132,                 1.6085,                 1.2002,                0.96352,                 1.5656,                 1.5102,                0.93034,               1.66e-05,               1.66e-05,               1.66e-05
                    437,                  1.596,                 1.3342,                0.98746,                 1.6716,                  1.621,                0.95281,                0.66193,                0.71983,                0.75356,                0.41399,                 1.6033,                 1.1995,                0.96379,                 1.5509,                 1.5139,                0.93036,             1.6367e-05,             1.6367e-05,             1.6367e-05
                    438,                 1.6131,                 1.3255,                0.97778,                 1.6378,                 1.5894,                0.93769,                0.63002,                0.71983,                0.74421,                0.41246,                 1.6001,                 1.2071,                0.96461,                  1.541,                 1.5054,                0.92935,             1.6133e-05,             1.6133e-05,             1.6133e-05
                    439,                 1.6337,                 1.3256,                0.98651,                 1.6767,                 1.5759,                0.94387,                0.64231,                0.71552,                0.74503,                0.41131,                 1.6049,                  1.205,                0.96461,                 1.5337,                 1.5139,                0.92932,             1.5899e-05,             1.5899e-05,             1.5899e-05
                    440,                 1.6506,                 1.3377,                0.97003,                 1.6973,                 1.5764,                0.93471,                0.64403,                0.74085,                0.75335,                0.41428,                 1.5978,                 1.1952,                0.96235,                 1.5462,                 1.5081,                0.92941,             1.5666e-05,             1.5666e-05,             1.5666e-05
                    441,                 1.6434,                 1.3263,                0.98571,                 1.6526,                 1.5475,                0.94334,                0.67076,                0.69397,                0.75463,                   0.42,                 1.5882,                 1.1878,                0.96168,                 1.5424,                 1.4993,                0.92905,             1.5432e-05,             1.5432e-05,             1.5432e-05
                    442,                 1.6207,                 1.3314,                0.99113,                   1.63,                 1.5971,                0.94866,                0.66717,                0.68534,                0.75488,                0.41996,                 1.5815,                 1.1893,                0.96239,                 1.5327,                  1.497,                0.92879,             1.5198e-05,             1.5198e-05,             1.5198e-05
                    443,                 1.6595,                 1.3472,                0.99618,                 1.6814,                 1.6203,                0.94883,                0.68202,                 0.6681,                  0.757,                0.41874,                 1.5936,                 1.1878,                0.96507,                  1.549,                 1.4969,                0.93001,             1.4965e-05,             1.4965e-05,             1.4965e-05
                    444,                 1.5847,                 1.3243,                0.98132,                  1.642,                 1.5713,                0.94328,                0.65493,                0.69538,                0.74739,                0.41378,                 1.6049,                 1.1877,                0.96641,                 1.5483,                 1.5004,                0.92854,             1.4731e-05,             1.4731e-05,             1.4731e-05
                    445,                 1.6359,                 1.3337,                0.98992,                 1.6477,                 1.6119,                0.94375,                0.64185,                0.70259,                0.74576,                0.41567,                 1.6071,                  1.185,                0.96704,                 1.5369,                 1.5026,                0.92805,             1.4497e-05,             1.4497e-05,             1.4497e-05
                    446,                 1.6368,                 1.3562,                0.98918,                 1.6664,                 1.5844,                0.95211,                 0.6389,                0.71688,                0.75315,                0.41957,                 1.5942,                 1.1854,                0.96408,                 1.5287,                 1.4981,                0.92843,             1.4264e-05,             1.4264e-05,             1.4264e-05
                    447,                 1.6102,                  1.314,                0.98751,                 1.6387,                 1.5665,                0.94834,                0.62915,                0.71664,                0.75146,                0.41061,                 1.5875,                 1.1834,                0.96316,                 1.5357,                 1.4972,                 0.9294,              1.403e-05,              1.403e-05,              1.403e-05
                    448,                 1.6166,                  1.314,                0.98393,                 1.6745,                  1.584,                0.94287,                0.64128,                0.72845,                0.75154,                0.40701,                 1.5872,                 1.1834,                 0.9641,                 1.5446,                 1.5018,                0.93031,             1.3797e-05,             1.3797e-05,             1.3797e-05
                    449,                 1.6395,                 1.3394,                0.99517,                 1.6571,                 1.5465,                 0.9505,                0.65306,                0.73024,                0.75148,                0.41001,                 1.5863,                 1.1891,                  0.963,                 1.5411,                 1.4983,                0.92984,             1.3563e-05,             1.3563e-05,             1.3563e-05
                    450,                 1.6471,                 1.3452,                0.97782,                 1.7024,                 1.5736,                0.94138,                0.64882,                0.71552,                0.75317,                0.41224,                 1.5853,                 1.1913,                 0.9626,                 1.5386,                 1.4974,                0.92939,             1.3329e-05,             1.3329e-05,             1.3329e-05
                    451,                 1.6171,                 1.3299,                0.97919,                 1.6577,                 1.5915,                0.94194,                0.65534,                0.71983,                0.76155,                0.41528,                 1.5841,                 1.1918,                0.96148,                 1.5386,                 1.5004,                0.92842,             1.3096e-05,             1.3096e-05,             1.3096e-05
                    452,                 1.6167,                 1.3351,                0.99621,                 1.6485,                  1.584,                0.95398,                0.65333,                0.74732,                0.75377,                0.41644,                 1.5857,                 1.1898,                0.96056,                 1.5424,                 1.5036,                0.92987,             1.2862e-05,             1.2862e-05,             1.2862e-05
                    453,                 1.5895,                 1.3125,                 0.9961,                 1.6415,                 1.5617,                0.95382,                0.65154,                0.74138,                0.75319,                 0.4147,                 1.5874,                 1.1865,                0.96101,                 1.5478,                 1.5061,                 0.9323,             1.2628e-05,             1.2628e-05,             1.2628e-05
                    454,                 1.6473,                 1.3451,                0.97448,                 1.6744,                  1.593,                0.93516,                0.62222,                0.74569,                0.75454,                0.41226,                 1.5973,                 1.1885,                0.96197,                 1.5532,                 1.5032,                0.93376,             1.2395e-05,             1.2395e-05,             1.2395e-05
                    455,                 1.5841,                 1.3184,                0.99876,                  1.597,                 1.5846,                 0.9585,                0.61778,                   0.75,                0.75353,                0.41798,                 1.6007,                 1.1881,                0.96224,                 1.5456,                 1.4967,                 0.9311,             1.2161e-05,             1.2161e-05,             1.2161e-05
                    456,                 1.5834,                  1.302,                0.99078,                 1.5998,                 1.5556,                0.94208,                0.62979,                0.75525,                0.75124,                0.41722,                 1.6013,                 1.1889,                0.96183,                 1.5481,                 1.4889,                0.92924,             1.1927e-05,             1.1927e-05,             1.1927e-05
                    457,                 1.6308,                  1.331,                0.97747,                 1.7004,                 1.5598,                0.93753,                0.63516,                0.73276,                0.75229,                0.42041,                 1.6023,                 1.1921,                0.96048,                 1.5449,                 1.4998,                0.92743,             1.1694e-05,             1.1694e-05,             1.1694e-05
                    458,                 1.6626,                 1.3503,                0.98323,                  1.701,                 1.5747,                0.94733,                0.65444,                0.70204,                0.74716,                0.42101,                 1.5917,                 1.1845,                0.96031,                 1.5474,                 1.4967,                0.92709,              1.146e-05,              1.146e-05,              1.146e-05
                    459,                 1.6034,                 1.2998,                0.96744,                 1.6713,                 1.5148,                 0.9268,                0.65697,                0.71121,                0.75078,                0.42272,                 1.5875,                 1.1808,                0.95994,                 1.5457,                 1.4932,                0.92758,             1.1227e-05,             1.1227e-05,             1.1227e-05
                    460,                 1.6316,                 1.3737,                0.97692,                 1.6934,                 1.6179,                0.94321,                 0.6456,                0.73809,                0.75976,                0.42261,                 1.5827,                 1.1812,                0.95876,                 1.5319,                 1.4996,                0.92736,             1.0993e-05,             1.0993e-05,             1.0993e-05
                    461,                  1.575,                 1.3144,                 0.9884,                 1.6344,                 1.6046,                0.95543,                0.63746,                0.74138,                0.74834,                0.41794,                 1.5814,                 1.1806,                0.95905,                 1.5361,                 1.4949,                0.92703,             1.0759e-05,             1.0759e-05,             1.0759e-05
                    462,                 1.5568,                 1.3136,                0.96262,                 1.6204,                 1.5441,                0.93187,                0.66126,                0.71522,                0.75012,                0.41758,                 1.5777,                 1.1816,                0.95872,                 1.5372,                 1.4885,                0.92635,             1.0526e-05,             1.0526e-05,             1.0526e-05
                    463,                 1.6071,                 1.3322,                0.98274,                 1.6386,                 1.5648,                0.94361,                0.66574,                0.71552,                0.74917,                0.41923,                  1.575,                 1.1812,                0.95828,                 1.5235,                 1.4865,                0.92603,             1.0292e-05,             1.0292e-05,             1.0292e-05
                    464,                 1.6566,                 1.3312,                0.99184,                 1.6872,                 1.5359,                0.94365,                0.67168,                0.71426,                 0.7465,                0.42162,                 1.5767,                 1.1801,                0.95907,                   1.51,                 1.4883,                0.92623,             1.0058e-05,             1.0058e-05,             1.0058e-05
                    465,                  1.654,                 1.3314,                0.98248,                 1.6664,                 1.5646,                0.93893,                0.65619,                0.72414,                0.74595,                0.42118,                 1.5795,                 1.1759,                0.95961,                 1.5128,                 1.4803,                0.92639,             9.8247e-06,             9.8247e-06,             9.8247e-06
                    466,                 1.5953,                  1.265,                0.98654,                 1.6427,                 1.5211,                0.94875,                0.65383,                0.71552,                0.74798,                0.42338,                 1.5835,                  1.177,                0.95999,                 1.5167,                 1.4857,                0.92582,              9.591e-06,              9.591e-06,              9.591e-06
                    467,                 1.6086,                 1.3446,                0.97871,                 1.6648,                 1.5763,                0.94739,                0.62799,                0.74138,                0.75594,                 0.4226,                 1.5787,                 1.1773,                0.95879,                 1.5247,                 1.4867,                0.92558,             9.3574e-06,             9.3574e-06,             9.3574e-06
                    468,                 1.6012,                 1.3269,                0.98863,                 1.6855,                 1.5744,                0.95404,                0.62024,                0.74569,                0.75358,                0.41795,                 1.5748,                 1.1831,                0.95837,                 1.5344,                 1.4814,                0.92726,             9.1238e-06,             9.1238e-06,             9.1238e-06
                    469,                 1.6219,                 1.3033,                0.98007,                 1.6153,                 1.5125,                0.93469,                0.66063,                 0.7132,                0.75599,                0.41715,                 1.5713,                 1.1822,                0.95814,                 1.5223,                 1.4966,                0.92609,             8.8901e-06,             8.8901e-06,             8.8901e-06
                    470,                 1.6377,                 1.2937,                0.98886,                 1.6616,                 1.5405,                0.94544,                0.65119,                0.70815,                0.75149,                0.41881,                   1.57,                 1.1817,                0.95888,                 1.5113,                 1.4964,                0.92671,             8.6565e-06,             8.6565e-06,             8.6565e-06
                    471,                 1.6181,                 1.3105,                0.98222,                 1.6647,                 1.5427,                0.94446,                0.65023,                0.69397,                0.74485,                0.42093,                 1.5694,                 1.1808,                0.95922,                 1.5117,                 1.4877,                0.92778,             8.4228e-06,             8.4228e-06,             8.4228e-06
                    472,                  1.609,                 1.3027,                   0.98,                 1.6571,                 1.5565,                0.94221,                0.64551,                0.72414,                0.74576,                0.42242,                  1.561,                 1.1772,                0.95737,                  1.501,                 1.4879,                0.92587,             8.1892e-06,             8.1892e-06,             8.1892e-06
                    473,                 1.5802,                 1.2947,                0.98823,                  1.599,                 1.5514,                0.94266,                0.64927,                0.72414,                0.75577,                0.42544,                 1.5537,                 1.1755,                0.95595,                 1.4939,                  1.483,                0.92412,             7.9556e-06,             7.9556e-06,             7.9556e-06
                    474,                 1.5694,                 1.2796,                0.98416,                 1.6282,                 1.5522,                0.94888,                0.64453,                0.73276,                0.75735,                0.42736,                 1.5522,                 1.1733,                0.95561,                  1.494,                 1.4786,                0.92288,             7.7219e-06,             7.7219e-06,             7.7219e-06
                    475,                 1.5641,                 1.2935,                0.97227,                 1.6263,                 1.5518,                0.93887,                0.64384,                0.72845,                 0.7554,                 0.4225,                 1.5561,                 1.1672,                 0.9564,                 1.5093,                 1.4763,                0.92298,             7.4883e-06,             7.4883e-06,             7.4883e-06
                    476,                 1.6116,                 1.3213,                0.99351,                 1.6581,                 1.5734,                0.95165,                0.64818,                0.71121,                0.75328,                0.42067,                 1.5656,                 1.1687,                0.95718,                 1.5291,                 1.4813,                0.92405,             7.2546e-06,             7.2546e-06,             7.2546e-06
                    477,                 1.6487,                 1.3471,                0.98529,                  1.696,                  1.556,                0.94264,                0.65005,                0.71261,                0.75554,                0.41913,                 1.5666,                 1.1702,                0.95705,                 1.5333,                 1.4809,                0.92513,              7.021e-06,              7.021e-06,              7.021e-06
                    478,                 1.6655,                 1.3346,                0.98849,                  1.711,                  1.548,                0.94876,                0.64248,                0.71552,                0.75601,                0.41718,                 1.5666,                 1.1748,                0.95696,                 1.5353,                 1.4831,                0.92621,             6.7874e-06,             6.7874e-06,             6.7874e-06
                    479,                 1.5927,                 1.3133,                0.98004,                 1.6209,                  1.546,                0.94428,                0.63761,                0.71983,                0.75752,                0.41635,                 1.5653,                 1.1751,                 0.9567,                 1.5327,                 1.4854,                0.92639,             6.5537e-06,             6.5537e-06,             6.5537e-06
                    480,                 1.5701,                 1.3052,                0.97318,                 1.6271,                 1.5287,                0.93897,                0.62992,                0.72845,                0.75677,                0.41816,                 1.5643,                 1.1716,                0.95632,                 1.5263,                 1.4841,                0.92544,             6.3201e-06,             6.3201e-06,             6.3201e-06
                    481,                  1.586,                 1.2951,                0.98008,                 1.6375,                 1.5251,                0.94442,                0.63329,                0.71983,                0.75657,                0.41949,                 1.5673,                 1.1731,                0.95654,                 1.5226,                 1.4846,                0.92493,             6.0864e-06,             6.0864e-06,             6.0864e-06
