Auckland weather data,,,,,
Edited: 20230308,,,,,
date,temperature,relative_humidity,wind_direction_deg,wind_speed_knots,description
2023-02-16T19:00:00Z,16,82.37,170,8,cloudy
2023-02-16T19:30:00Z,16,82.37,170,9,cloudy
2023-02-16T20:00:00Z,17,77.29,160,9,fine
2023-02-16T20:30:00Z,18,77.45,160,10,fine
2023-02-16T21:00:00Z,19,68.15,160,9,fine
2023-02-16T21:30:00Z,20,59.97,160,11,cloudy
2023-02-16T22:00:00Z,21,56.38,160,8,fine
2023-02-16T22:30:00Z,22,53.03,150,11,fine
2023-02-16T23:00:00Z,22,53.03,150,12,fine
2023-02-16T23:30:00Z,23,46.71,150,8,fine
2023-02-17T00:00:00Z,23,43.69,160,8,fine
2023-02-17T00:30:00Z,24,46.98,190,9,fine
2023-02-17T01:00:00Z,23,46.71,230,8,fine
2023-02-17T01:30:00Z,23,56.88,230,15,fine
2023-02-17T02:00:00Z,23,56.88,220,15,fine
2023-02-17T02:30:00Z,22,56.63,220,16,fine
2023-02-17T03:00:00Z,22,56.63,220,16,fine
2023-02-17T03:30:00Z,22,60.44,220,15,fine
2023-02-17T04:00:00Z,22,56.63,220,16,fine
2023-02-17T04:30:00Z,21,60.21,220,16,fine
2023-02-17T05:00:00Z,21,64.26,220,16,fine
2023-02-17T05:30:00Z,21,60.21,210,15,fine
2023-02-17T06:00:00Z,20,68.35,210,13,fine
2023-02-17T06:30:00Z,20,68.35,200,13,fine
2023-02-17T07:00:00Z,19,72.74,190,13,fine
2023-02-17T07:30:00Z,19,72.74,190,12,fine
2023-02-17T08:00:00Z,19,77.6,200,12,cloudy
2023-02-17T08:30:00Z,18,82.62,200,10,cloudy
2023-02-17T09:00:00Z,18,82.62,190,8,fine
2023-02-17T09:30:00Z,18,82.62,180,6,fine
2023-02-17T10:00:00Z,18,82.62,200,5,cloudy
2023-02-17T10:30:00Z,18,82.62,170,3,cloudy
2023-02-17T11:00:00Z,17,88,170,3,cloudy
2023-02-17T11:30:00Z,17,88,190,3,fine
2023-02-17T12:00:00Z,17,88,170,3,fine
2023-02-17T12:30:00Z,16,87.92,200,3,fine
2023-02-17T13:00:00Z,16,87.92,180,2,fine
2023-02-17T13:30:00Z,16,93.79,0,0,fine
2023-02-17T14:00:00Z,15,100,60,1,fine
2023-02-17T14:30:00Z,15,100,140,1,fine
2023-02-17T15:00:00Z,15,93.74,160,3,fine
2023-02-17T15:30:00Z,15,100,110,2,fine
2023-02-17T16:00:00Z,15,93.74,90,3,fine
2023-02-17T16:30:00Z,14,100,80,2,cloudy
2023-02-17T17:00:00Z,14,93.69,110,2,fine
2023-02-17T17:30:00Z,14,93.69,110,2,fine
2023-02-17T18:00:00Z,13,100,140,2,cloudy
2023-02-17T18:30:00Z,14,93.69,330,1,cloudy
2023-02-17T19:00:00Z,15,93.74,260,1,cloudy
2023-02-17T19:30:00Z,17,93.83,210,2,fine
2023-02-17T20:00:00Z,17,88,130,4,fine
2023-02-17T20:30:00Z,18,82.62,120,2,fine
2023-02-17T21:00:00Z,19,77.6,130,3,fine
2023-02-17T21:30:00Z,21,73.09,250,3,cloudy
2023-02-17T22:00:00Z,20,77.75,120,3,cloudy
2023-02-17T22:30:00Z,22,60.44,30,5,cloudy
2023-02-17T23:00:00Z,21,73.09,200,4,cloudy
2023-02-17T23:30:00Z,21,73.09,220,4,cloudy
2023-02-18T00:00:00Z,20,77.75,200,3,light rain
2023-02-18T00:30:00Z,21,73.09,220,2,light rain
2023-02-18T01:00:00Z,22,68.75,170,2,cloudy
2023-02-18T01:30:00Z,21,73.09,140,3,cloudy
2023-02-18T02:00:00Z,22,64.48,90,3,cloudy
2023-02-18T02:30:00Z,23,56.88,40,6,cloudy
2023-02-18T03:00:00Z,24,57.12,350,7,cloudy
2023-02-18T03:30:00Z,25,53.8,360,6,cloudy
2023-02-18T04:00:00Z,24,53.55,320,5,cloudy
2023-02-18T04:30:00Z,22,68.75,250,5,cloudy
2023-02-18T05:00:00Z,21,77.9,250,4,light rain
2023-02-18T05:30:00Z,21,73.09,200,3,light rain
2023-02-18T06:00:00Z,18,88.09,250,5,rain
2023-02-18T06:30:00Z,19,82.74,80,5,rain
2023-02-18T07:00:00Z,18,93.88,290,4,rain
2023-02-18T07:30:00Z,18,93.88,250,3,light rain
2023-02-18T08:00:00Z,18,93.88,220,2,cloudy
2023-02-18T08:30:00Z,17,100,60,3,cloudy
2023-02-18T09:00:00Z,18,93.88,100,2,fine
2023-02-18T09:30:00Z,18,93.88,120,3,fine
2023-02-18T10:00:00Z,17,100,110,2,fine
2023-02-18T10:30:00Z,17,100,40,2,fine
2023-02-18T11:00:00Z,17,100,30,3,fine
2023-02-18T11:30:00Z,17,100,50,3,cloudy
2023-02-18T12:00:00Z,17,93.83,30,3,cloudy
2023-02-18T12:30:00Z,17,100,10,4,cloudy
2023-02-18T13:00:00Z,17,100,30,4,cloudy
2023-02-18T13:30:00Z,17,100,20,3,cloudy
2023-02-18T14:00:00Z,17,100,10,2,cloudy
2023-02-18T14:30:00Z,17,93.83,30,3,cloudy
2023-02-18T15:00:00Z,17,93.83,0,0,cloudy
2023-02-18T15:30:00Z,17,93.83,0,0,cloudy
2023-02-18T16:00:00Z,17,93.83,320,1,cloudy
2023-02-18T16:30:00Z,16,93.79,70,1,cloudy
2023-02-18T17:00:00Z,15,100,70,1,cloudy
2023-02-18T17:30:00Z,16,100,0,0,fine
2023-02-18T18:00:00Z,16,93.79,0,0,cloudy
2023-02-18T18:30:00Z,16,100,0,0,cloudy
2023-02-18T19:00:00Z,17,93.83,200,1,cloudy
2023-02-18T19:30:00Z,18,93.88,120,3,cloudy
2023-02-18T20:00:00Z,19,88.18,70,3,fine
2023-02-18T20:30:00Z,20,82.86,140,1,fine
2023-02-18T21:00:00Z,20,82.86,140,3,fine
2023-02-18T21:30:00Z,21,77.9,120,3,fine
2023-02-18T22:00:00Z,21,82.98,190,5,fine
2023-02-18T22:30:00Z,21,77.9,200,5,fine
2023-02-18T23:00:00Z,22,64.48,210,4,fine
2023-02-18T23:30:00Z,22,73.27,210,5,fine
2023-02-19T00:00:00Z,23,64.69,230,7,fine
2023-02-19T00:30:00Z,22,64.48,210,8,cloudy
2023-02-19T01:00:00Z,22,73.27,220,7,cloudy
2023-02-19T01:30:00Z,23,68.94,230,10,cloudy
2023-02-19T02:00:00Z,23,68.94,220,12,fine
2023-02-19T02:30:00Z,23,68.94,220,12,cloudy
2023-02-19T03:00:00Z,23,68.94,230,12,fine
2023-02-19T03:30:00Z,23,68.94,230,10,cloudy
2023-02-19T04:00:00Z,23,64.69,230,10,fine
2023-02-19T04:30:00Z,23,73.44,240,10,fine
2023-02-19T05:00:00Z,23,68.94,230,9,cloudy
2023-02-19T05:30:00Z,23,68.94,230,10,cloudy
2023-02-19T06:00:00Z,22,68.75,220,11,fine
2023-02-19T06:30:00Z,21,73.09,230,10,cloudy
2023-02-19T07:00:00Z,21,73.09,230,10,cloudy
2023-02-19T07:30:00Z,20,72.92,240,10,cloudy
2023-02-19T08:00:00Z,19,82.74,230,9,fine
2023-02-19T08:30:00Z,19,77.6,230,9,fine
2023-02-19T09:00:00Z,19,82.74,230,7,fine
2023-02-19T09:30:00Z,18,88.09,240,5,fine
2023-02-19T10:00:00Z,18,88.09,240,6,fine
2023-02-19T10:30:00Z,18,88.09,230,6,fine
2023-02-19T11:00:00Z,18,88.09,240,5,fine
2023-02-19T11:30:00Z,18,88.09,230,4,fine
2023-02-19T12:00:00Z,18,88.09,170,3,cloudy
2023-02-19T12:30:00Z,18,88.09,190,5,cloudy
2023-02-19T13:00:00Z,17,93.83,190,4,fine
2023-02-19T13:30:00Z,18,93.88,200,6,fine
2023-02-19T14:00:00Z,18,93.88,200,7,fine
2023-02-19T14:30:00Z,18,93.88,190,7,fine
2023-02-19T15:00:00Z,17,93.83,140,4,fine
2023-02-19T15:30:00Z,16,93.79,110,3,fine
2023-02-19T16:00:00Z,16,93.79,70,1,fine
2023-02-19T16:30:00Z,16,100,90,1,fine
2023-02-19T17:00:00Z,16,93.79,0,0,fine
2023-02-19T17:30:00Z,16,93.79,140,1,fine
2023-02-19T18:00:00Z,15,100,100,1,fine
2023-02-19T18:30:00Z,16,93.79,140,1,fine
2023-02-19T19:00:00Z,17,93.83,150,3,fine
2023-02-19T19:30:00Z,17,100,160,2,fine
2023-02-19T20:00:00Z,18,93.88,170,4,fine
2023-02-19T20:30:00Z,19,93.92,170,4,fine
2023-02-19T21:00:00Z,20,88.26,190,4,fine
2023-02-19T21:30:00Z,20,88.26,200,5,fine
2023-02-19T22:00:00Z,20,82.86,220,6,fine
2023-02-19T22:30:00Z,21,77.9,220,8,fine
2023-02-19T23:00:00Z,22,78.04,220,7,fine
2023-02-19T23:30:00Z,23,73.44,220,8,fine
2023-02-20T00:00:00Z,23,68.94,230,9,fine
2023-02-20T00:30:00Z,24,73.61,230,8,fine
2023-02-20T01:00:00Z,23,73.44,240,11,fine
2023-02-20T01:30:00Z,23,73.44,230,11,fine
2023-02-20T02:00:00Z,22,78.04,240,10,fine
2023-02-20T02:30:00Z,23,73.44,250,9,fine
2023-02-20T03:00:00Z,23,73.44,240,10,fine
2023-02-20T03:30:00Z,24,69.14,230,12,fine
2023-02-20T04:00:00Z,24,69.14,230,13,fine
2023-02-20T04:30:00Z,23,73.44,220,13,fine
2023-02-20T05:00:00Z,23,68.94,230,12,fine
2023-02-20T05:30:00Z,22,73.27,230,13,fine
2023-02-20T06:00:00Z,22,73.27,230,12,fine
2023-02-20T06:30:00Z,21,77.9,220,11,fine
2023-02-20T07:00:00Z,20,82.86,220,10,fine
2023-02-20T07:30:00Z,20,82.86,220,10,fine
2023-02-20T08:00:00Z,20,82.86,220,9,fine
2023-02-20T08:30:00Z,20,82.86,210,8,cloudy
2023-02-20T09:00:00Z,19,88.18,200,7,cloudy
2023-02-20T09:30:00Z,19,88.18,200,7,fine
2023-02-20T10:00:00Z,19,88.18,200,7,fine
2023-02-20T10:30:00Z,19,88.18,200,7,cloudy
2023-02-20T11:00:00Z,19,93.92,200,7,fine
2023-02-20T11:30:00Z,19,93.92,190,6,fine
2023-02-20T12:00:00Z,18,93.88,170,5,fine
2023-02-20T12:30:00Z,18,93.88,170,4,fine
2023-02-20T13:00:00Z,18,93.88,150,3,fine
2023-02-20T13:30:00Z,17,100,120,3,fine
2023-02-20T14:00:00Z,17,100,140,2,cloudy
2023-02-20T14:30:00Z,17,93.83,110,2,cloudy
2023-02-20T15:00:00Z,16,100,90,1,fine
2023-02-20T15:30:00Z,16,100,0,0,fine
2023-02-20T16:00:00Z,16,100,110,1,fine
2023-02-20T16:30:00Z,16,100,80,1,fine
2023-02-20T17:00:00Z,16,100,170,1,fine
2023-02-20T17:30:00Z,16,100,150,1,fine
2023-02-20T18:00:00Z,16,100,190,3,cloudy
2023-02-20T18:30:00Z,16,100,140,3,cloudy
2023-02-20T19:00:00Z,16,100,120,2,cloudy
2023-02-20T19:30:00Z,17,100,130,2,cloudy
2023-02-20T20:00:00Z,17,100,140,2,fine
2023-02-20T20:30:00Z,19,93.92,130,3,fine
2023-02-20T21:00:00Z,19,88.18,150,3,fine
2023-02-20T21:30:00Z,20,88.26,100,2,fine
2023-02-20T22:00:00Z,21,82.98,170,3,fine
2023-02-20T22:30:00Z,22,73.27,140,3,fine
2023-02-20T23:00:00Z,22,73.27,220,3,fine
2023-02-20T23:30:00Z,22,73.27,220,4,fine
2023-02-21T00:00:00Z,23,68.94,220,4,fine
2023-02-21T00:30:00Z,23,68.94,230,6,fine
2023-02-21T01:00:00Z,23,68.94,230,7,fine
2023-02-21T01:30:00Z,23,68.94,230,7,fine
2023-02-21T02:00:00Z,24,69.14,230,8,fine
2023-02-21T02:30:00Z,23,68.94,250,9,cloudy
2023-02-21T03:00:00Z,24,69.14,240,9,cloudy
2023-02-21T03:30:00Z,23,68.94,220,10,cloudy
2023-02-21T04:00:00Z,24,64.91,220,10,fine
2023-02-21T04:30:00Z,23,68.94,220,10,fine
2023-02-21T05:00:00Z,23,68.94,230,11,fine
2023-02-21T05:30:00Z,23,68.94,230,11,fine
2023-02-21T06:00:00Z,22,73.27,230,11,fine
2023-02-21T06:30:00Z,21,77.9,230,10,fine
2023-02-21T07:00:00Z,21,77.9,230,9,fine
2023-02-21T07:30:00Z,20,82.86,220,8,fine
2023-02-21T08:00:00Z,20,82.86,220,6,cloudy
2023-02-21T08:30:00Z,19,88.18,220,6,fine
2023-02-21T09:00:00Z,19,88.18,210,6,fine
2023-02-21T09:30:00Z,19,88.18,210,5,fine
2023-02-21T10:00:00Z,19,88.18,210,5,fine
2023-02-21T10:30:00Z,19,88.18,220,4,fine
2023-02-21T11:00:00Z,19,88.18,210,4,fine
2023-02-21T11:30:00Z,19,88.18,130,3,cloudy
2023-02-21T12:00:00Z,18,93.88,90,2,cloudy
2023-02-21T12:30:00Z,18,93.88,60,1,fine
2023-02-21T13:00:00Z,18,93.88,360,1,cloudy
2023-02-21T13:30:00Z,18,93.88,0,0,fine
2023-02-21T14:00:00Z,18,93.88,360,1,fine
2023-02-21T14:30:00Z,17,100,60,2,cloudy
2023-02-21T15:00:00Z,17,100,30,2,cloudy
2023-02-21T15:30:00Z,17,93.83,10,3,cloudy
2023-02-21T16:00:00Z,17,100,10,3,cloudy
2023-02-21T16:30:00Z,16,100,340,3,cloudy
2023-02-21T17:00:00Z,17,93.83,20,1,fine
2023-02-21T17:30:00Z,16,100,100,1,cloudy
2023-02-21T18:00:00Z,16,100,80,2,cloudy
2023-02-21T18:30:00Z,16,100,70,3,fine
2023-02-21T19:00:00Z,16,100,60,2,cloudy
2023-02-21T19:30:00Z,18,93.88,20,3,cloudy
2023-02-21T20:00:00Z,18,100,20,4,cloudy
2023-02-21T20:30:00Z,19,93.92,360,3,cloudy
2023-02-21T21:00:00Z,19,93.92,220,4,cloudy
2023-02-21T21:30:00Z,20,82.86,230,3,fine
2023-02-21T22:00:00Z,21,77.9,210,4,fine
2023-02-21T22:30:00Z,22,73.27,210,4,fine
2023-02-21T23:00:00Z,22,68.75,200,5,fine
2023-02-21T23:30:00Z,22,73.27,190,4,fine
2023-02-22T00:00:00Z,22,73.27,220,4,fine
2023-02-22T00:30:00Z,23,73.44,210,5,fine
2023-02-22T01:00:00Z,23,64.69,220,6,fine
2023-02-22T01:30:00Z,23,73.44,210,7,fine
2023-02-22T02:00:00Z,24,69.14,230,7,cloudy
2023-02-22T02:30:00Z,23,68.94,230,12,cloudy
2023-02-22T03:00:00Z,23,73.44,250,13,cloudy
2023-02-22T03:30:00Z,23,73.44,240,12,cloudy
2023-02-22T04:00:00Z,23,73.44,230,13,fine
2023-02-22T04:30:00Z,23,68.94,250,14,cloudy
2023-02-22T05:00:00Z,23,73.44,240,12,cloudy
2023-02-22T05:30:00Z,22,73.27,230,11,cloudy
2023-02-22T06:00:00Z,21,77.9,230,10,cloudy
2023-02-22T06:30:00Z,21,77.9,230,9,cloudy
2023-02-22T07:00:00Z,20,82.86,230,10,cloudy
2023-02-22T07:30:00Z,20,82.86,240,7,cloudy
2023-02-22T08:00:00Z,20,88.26,240,5,cloudy
2023-02-22T08:30:00Z,19,93.92,250,5,cloudy
2023-02-22T09:00:00Z,20,88.26,240,6,cloudy
2023-02-22T09:30:00Z,20,88.26,240,6,cloudy
2023-02-22T10:00:00Z,20,88.26,240,6,cloudy
2023-02-22T10:30:00Z,20,88.26,240,7,cloudy
2023-02-22T11:00:00Z,20,88.26,240,6,cloudy
2023-02-22T11:30:00Z,20,88.26,240,7,cloudy
2023-02-22T12:00:00Z,20,88.26,250,6,cloudy
2023-02-22T12:30:00Z,20,88.26,260,6,cloudy
2023-02-22T13:00:00Z,20,88.26,260,6,cloudy
2023-02-22T13:30:00Z,20,88.26,270,5,cloudy
2023-02-22T14:00:00Z,20,88.26,260,5,cloudy
2023-02-22T14:30:00Z,20,88.26,260,7,cloudy
2023-02-22T15:00:00Z,20,88.26,250,5,cloudy
2023-02-22T15:30:00Z,19,88.18,260,5,cloudy
2023-02-22T16:00:00Z,19,88.18,250,7,cloudy
2023-02-22T16:30:00Z,19,88.18,260,8,cloudy
2023-02-22T17:00:00Z,19,88.18,260,6,cloudy
2023-02-22T17:30:00Z,18,93.88,270,4,fine
2023-02-22T18:00:00Z,19,88.18,330,3,cloudy
2023-02-22T18:30:00Z,19,88.18,360,4,cloudy
2023-02-22T19:00:00Z,19,93.92,330,5,cloudy
2023-02-22T19:30:00Z,20,88.26,300,4,cloudy
2023-02-22T20:00:00Z,20,82.86,240,5,cloudy
2023-02-22T20:30:00Z,21,82.98,260,6,cloudy
2023-02-22T21:00:00Z,22,78.04,240,8,fine
2023-02-22T21:30:00Z,22,78.04,230,5,fine
2023-02-22T22:00:00Z,22,78.04,220,6,cloudy
2023-02-22T22:30:00Z,24,64.91,250,8,cloudy
2023-02-22T23:00:00Z,23,68.94,260,10,cloudy
2023-02-22T23:30:00Z,22,73.27,240,11,cloudy
2023-02-23T00:00:00Z,21,82.98,240,15,cloudy
2023-02-23T00:30:00Z,20,88.26,230,13,light rain
2023-02-23T01:00:00Z,21,82.98,230,12,cloudy
2023-02-23T01:30:00Z,22,73.27,230,12,fine
2023-02-23T02:00:00Z,21,82.98,240,11,cloudy
2023-02-23T02:30:00Z,21,77.9,240,11,cloudy
2023-02-23T03:00:00Z,20,82.86,220,10,cloudy
2023-02-23T03:30:00Z,20,82.86,220,10,cloudy
2023-02-23T04:00:00Z,19,88.18,230,12,drizzle
2023-02-23T04:30:00Z,20,82.86,230,9,cloudy
2023-02-23T05:00:00Z,20,77.75,230,8,cloudy
2023-02-23T05:30:00Z,20,77.75,250,8,light rain
2023-02-23T06:00:00Z,18,82.62,230,9,light rain
2023-02-23T06:30:00Z,19,82.74,220,6,cloudy
2023-02-23T07:00:00Z,19,82.74,190,3,light rain
2023-02-23T07:30:00Z,19,77.6,0,0,cloudy
2023-02-23T08:00:00Z,18,88.09,90,1,cloudy
2023-02-23T08:30:00Z,18,88.09,120,3,cloudy
2023-02-23T09:00:00Z,18,88.09,100,4,cloudy
2023-02-23T09:30:00Z,18,88.09,40,2,cloudy
2023-02-23T10:00:00Z,18,88.09,80,7,drizzle
2023-02-23T10:30:00Z,18,93.88,70,6,cloudy
2023-02-23T11:00:00Z,18,88.09,60,9,cloudy
2023-02-23T11:30:00Z,17,93.83,50,6,drizzle
2023-02-23T12:00:00Z,17,93.83,100,5,rain
2023-02-23T12:30:00Z,16,93.79,110,8,light rain
2023-02-23T13:00:00Z,16,93.79,120,6,light rain
2023-02-23T13:30:00Z,16,93.79,110,8,light rain
2023-02-23T14:00:00Z,16,87.92,110,8,light rain
2023-02-23T14:30:00Z,16,93.79,120,10,light rain
2023-02-23T15:00:00Z,16,87.92,110,8,light rain
2023-02-23T15:30:00Z,16,87.92,110,8,light rain
2023-02-23T16:00:00Z,15,93.74,120,10,light rain
2023-02-23T16:30:00Z,16,87.92,120,6,cloudy
2023-02-23T17:00:00Z,15,93.74,120,6,cloudy
2023-02-23T17:30:00Z,15,93.74,130,6,cloudy
2023-02-23T18:00:00Z,15,87.83,110,6,cloudy
2023-02-23T18:30:00Z,16,82.37,130,7,cloudy
2023-02-23T19:00:00Z,16,87.92,130,7,cloudy
2023-02-23T19:30:00Z,15,87.83,110,9,drizzle
2023-02-23T20:00:00Z,15,93.74,130,11,light rain
2023-02-23T20:30:00Z,16,87.92,130,10,cloudy
2023-02-23T21:00:00Z,16,87.92,120,12,cloudy
2023-02-23T21:30:00Z,16,87.92,120,13,cloudy
2023-02-23T22:00:00Z,18,77.45,120,11,cloudy
2023-02-23T22:30:00Z,18,77.45,100,12,cloudy
2023-02-23T23:00:00Z,18,77.45,120,12,light rain
2023-02-23T23:30:00Z,18,77.45,110,12,cloudy
2023-02-24T00:00:00Z,17,88,110,12,light rain
2023-02-24T00:30:00Z,18,82.62,120,10,light rain
2023-02-24T01:00:00Z,18,82.62,100,11,cloudy
2023-02-24T01:30:00Z,19,77.6,110,10,light rain
2023-02-24T02:00:00Z,19,77.6,120,16,cloudy
2023-02-24T02:30:00Z,18,82.62,110,11,light rain
2023-02-24T03:00:00Z,18,82.62,110,14,rain
2023-02-24T03:30:00Z,17,88,110,7,light rain
2023-02-24T04:00:00Z,17,88,120,5,rain
2023-02-24T04:30:00Z,17,88,120,9,light rain
2023-02-24T05:00:00Z,17,93.83,140,6,rain
2023-02-24T05:30:00Z,16,100,130,11,light rain
2023-02-24T06:00:00Z,17,93.83,130,8,light rain
2023-02-24T06:30:00Z,17,88,140,10,light rain
2023-02-24T07:00:00Z,16,93.79,140,11,rain
2023-02-24T07:30:00Z,16,87.92,140,12,rain
2023-02-24T08:00:00Z,15,93.74,150,14,rain
2023-02-24T08:30:00Z,15,100,160,11,rain
2023-02-24T09:00:00Z,15,93.74,170,10,light rain
2023-02-24T09:30:00Z,15,93.74,170,11,light rain
2023-02-24T10:00:00Z,15,93.74,160,13,light rain
2023-02-24T10:30:00Z,15,93.74,140,15,rain
2023-02-24T11:00:00Z,15,93.74,140,15,light rain
2023-02-24T11:30:00Z,15,93.74,130,13,rain
2023-02-24T12:00:00Z,15,93.74,140,15,light rain
2023-02-24T12:30:00Z,15,93.74,140,17,cloudy
2023-02-24T13:00:00Z,16,93.79,130,19,cloudy
2023-02-24T13:30:00Z,16,93.79,130,18,drizzle
2023-02-24T14:00:00Z,16,93.79,130,17,light rain
2023-02-24T14:30:00Z,15,100,100,6,light rain
2023-02-24T15:00:00Z,16,93.79,110,6,light rain
2023-02-24T15:30:00Z,16,93.79,110,11,light rain
2023-02-24T16:00:00Z,16,93.79,70,7,light rain
2023-02-24T16:30:00Z,16,93.79,10,6,light rain
2023-02-24T17:00:00Z,16,93.79,10,6,cloudy
2023-02-24T17:30:00Z,16,93.79,40,6,cloudy
2023-02-24T18:00:00Z,16,93.79,50,5,cloudy
2023-02-24T18:30:00Z,16,93.79,60,6,cloudy
2023-02-24T19:00:00Z,16,93.79,60,7,cloudy
2023-02-24T19:30:00Z,16,93.79,60,7,cloudy
2023-02-24T20:00:00Z,17,88,60,9,light rain
2023-02-24T20:30:00Z,17,93.83,60,7,light rain
2023-02-24T21:00:00Z,18,88.09,50,9,cloudy
2023-02-24T21:30:00Z,19,88.18,40,10,cloudy
2023-02-24T22:00:00Z,19,82.74,30,11,cloudy
2023-02-24T22:30:00Z,19,77.6,30,12,cloudy
2023-02-24T23:00:00Z,20,77.75,30,12,cloudy
2023-02-24T23:30:00Z,20,77.75,20,11,cloudy
2023-02-25T00:00:00Z,20,77.75,20,11,cloudy
2023-02-25T00:30:00Z,20,77.75,30,13,cloudy
2023-02-25T01:00:00Z,21,73.09,40,14,cloudy
2023-02-25T01:30:00Z,22,73.27,40,13,cloudy
2023-02-25T02:00:00Z,21,73.09,30,13,light rain
2023-02-25T02:30:00Z,22,73.27,20,10,cloudy
2023-02-25T03:00:00Z,21,73.09,10,11,light rain
2023-02-25T03:30:00Z,21,82.98,10,10,light rain
2023-02-25T04:00:00Z,21,77.9,10,10,cloudy
2023-02-25T04:30:00Z,21,77.9,20,10,cloudy
2023-02-25T05:00:00Z,20,77.75,20,13,cloudy
2023-02-25T05:30:00Z,21,73.09,30,13,cloudy
2023-02-25T06:00:00Z,19,82.74,20,10,rain
2023-02-25T06:30:00Z,20,82.86,10,11,cloudy
2023-02-25T07:00:00Z,20,82.86,360,6,cloudy
2023-02-25T07:30:00Z,19,88.18,20,7,cloudy
2023-02-25T08:00:00Z,18,88.09,30,6,cloudy
2023-02-25T08:30:00Z,18,88.09,10,3,cloudy
2023-02-25T09:00:00Z,18,88.09,340,3,cloudy
2023-02-25T09:30:00Z,18,88.09,360,4,cloudy
2023-02-25T10:00:00Z,18,88.09,360,3,cloudy
2023-02-25T10:30:00Z,17,93.83,20,4,cloudy
2023-02-25T11:00:00Z,17,93.83,20,4,cloudy
2023-02-25T11:30:00Z,17,93.83,360,3,cloudy
2023-02-25T12:00:00Z,17,93.83,10,3,cloudy
2023-02-25T12:30:00Z,17,93.83,350,3,cloudy
2023-02-25T13:00:00Z,17,93.83,360,5,cloudy
2023-02-25T13:30:00Z,16,93.79,10,4,cloudy
2023-02-25T14:00:00Z,16,100,20,3,cloudy
2023-02-25T14:30:00Z,17,93.83,20,4,cloudy
2023-02-25T15:00:00Z,17,93.83,360,3,cloudy
2023-02-25T15:30:00Z,16,100,10,4,cloudy
2023-02-25T16:00:00Z,16,93.79,10,5,cloudy
2023-02-25T16:30:00Z,16,93.79,360,4,fine
2023-02-25T17:00:00Z,16,93.79,350,4,fine
2023-02-25T17:30:00Z,15,100,60,3,cloudy
2023-02-25T18:00:00Z,15,100,20,3,cloudy
2023-02-25T18:30:00Z,15,100,10,3,fine
2023-02-25T19:00:00Z,16,100,90,2,fine
2023-02-25T19:30:00Z,17,93.83,50,4,fine
2023-02-25T20:00:00Z,19,88.18,80,3,fine
2023-02-25T20:30:00Z,19,88.18,50,3,cloudy
2023-02-25T21:00:00Z,20,82.86,20,5,cloudy
2023-02-25T21:30:00Z,20,77.75,360,6,cloudy
2023-02-25T22:00:00Z,22,68.75,30,7,cloudy
2023-02-25T22:30:00Z,22,68.75,20,6,cloudy
2023-02-25T23:00:00Z,22,64.48,20,5,cloudy
2023-02-25T23:30:00Z,22,60.44,360,5,cloudy
2023-02-26T00:00:00Z,23,49.9,30,8,cloudy
2023-02-26T00:30:00Z,24,50.17,10,7,cloudy
2023-02-26T01:00:00Z,23,49.9,360,8,fine
2023-02-26T01:30:00Z,24,57.12,30,8,fine
2023-02-26T02:00:00Z,24,53.55,360,9,fine
2023-02-26T02:30:00Z,24,57.12,30,10,cloudy
2023-02-26T03:00:00Z,24,57.12,30,10,cloudy
2023-02-26T03:30:00Z,24,57.12,30,10,cloudy
2023-02-26T04:00:00Z,23,64.69,40,11,cloudy
2023-02-26T04:30:00Z,23,64.69,10,9,cloudy
2023-02-26T05:00:00Z,23,64.69,20,10,cloudy
2023-02-26T05:30:00Z,22,68.75,30,8,cloudy
2023-02-26T06:00:00Z,22,68.75,30,10,cloudy
2023-02-26T06:30:00Z,21,73.09,30,8,cloudy
2023-02-26T07:00:00Z,21,73.09,30,7,cloudy
2023-02-26T07:30:00Z,20,82.86,10,3,cloudy
2023-02-26T08:00:00Z,20,77.75,360,3,cloudy
2023-02-26T08:30:00Z,20,77.75,350,3,cloudy
2023-02-26T09:00:00Z,20,77.75,320,2,cloudy
2023-02-26T09:30:00Z,19,88.18,350,2,cloudy
2023-02-26T10:00:00Z,20,82.86,310,1,cloudy
2023-02-26T10:30:00Z,19,88.18,160,3,cloudy
2023-02-26T11:00:00Z,19,93.92,130,3,light rain
2023-02-26T11:30:00Z,19,93.92,170,3,light rain
2023-02-26T12:00:00Z,19,93.92,140,3,cloudy
2023-02-26T12:30:00Z,19,93.92,160,2,light rain
2023-02-26T13:00:00Z,18,100,140,4,light rain
2023-02-26T13:30:00Z,18,93.88,160,2,light rain
2023-02-26T14:00:00Z,18,93.88,150,3,light rain
2023-02-26T14:30:00Z,18,93.88,140,5,light rain
2023-02-26T15:00:00Z,18,93.88,160,3,light rain
2023-02-26T15:30:00Z,18,93.88,160,4,light rain
2023-02-26T16:00:00Z,18,93.88,140,3,light rain
2023-02-26T16:30:00Z,18,93.88,160,4,fine
2023-02-26T17:00:00Z,18,93.88,170,4,fine
2023-02-26T17:30:00Z,18,93.88,180,4,cloudy
2023-02-26T18:00:00Z,18,93.88,140,4,light rain
2023-02-26T18:30:00Z,17,100,180,3,cloudy
2023-02-26T19:00:00Z,18,93.88,170,2,fine
2023-02-26T19:30:00Z,18,93.88,180,5,fine
2023-02-26T20:00:00Z,18,93.88,170,5,fine
