date,Temp,Rain,RH,WD,WS,Solar,Lag1,Pak_PM10
28-Dec-15,12.46,0,83.1,359.37,0.59,74.72,13.84,14.5
29-Dec-15,11.33,0.04,84.84,77.37,0.93,104.47,14.5,13.47
30-Dec-15,21.63,0,80.26,262.52,0.65,142.68,13.47,12
31-Dec-15,21,0.01,80.02,309.93,1.15,129.79,12,11.27
1-Jan-16,7.17,0,81.01,207.92,0.36,95.39,11.27,12.05
2-Jan-16,19,0.09,79.49,234.18,0.53,92.87,12.05,10.75
3-Jan-16,9.04,0,79.87,182.56,0.37,98.06,10.75,5.14
4-Jan-16,14.92,0.09,80.49,302.22,1.18,114.6,5.14,10.62
5-Jan-16,13.17,0,79.04,193.25,0.25,62.75,10.62,14.32
6-Jan-16,20.88,0,80.09,292.42,0.58,65.18,14.32,13.17
7-Jan-16,13.79,0.09,86.35,45.41,0.93,124.07,13.17,15.2
8-Jan-16,14.83,0.06,80.83,62.99,1.25,42.68,15.2,17.19
9-Jan-16,9.13,0.04,85.08,101.62,0.4,67.95,17.19,16.17
10-Jan-16,12.67,0,81.2,277.5,0.68,127.54,16.17,12.35
11-Jan-16,10.33,0,79.88,201.62,0.36,77.95,12.35,14.05
12-Jan-16,20.42,0.04,84.52,133.13,0.58,109.33,14.05,18.46
13-Jan-16,19.63,0.08,86.84,215.87,0.52,119.8,18.46,14.65
14-Jan-16,17.33,0.08,86.93,61.71,0.75,121.05,14.65,14.36
15-Jan-16,14.96,0,88.13,127.82,0.31,107.18,14.36,13.86
16-Jan-16,10,0,80.19,123.43,0.32,138.49,13.86,13.33
17-Jan-16,12.29,0,85.63,203.06,0.48,132.39,13.33,8.67
18-Jan-16,16.54,0.03,85.15,43.58,0.81,79.3,8.67,14.3
19-Jan-16,18.58,0.05,80.29,126.12,1.16,143.95,14.3,11.55
20-Jan-16,17.13,0,85.67,245.71,1.7,106.26,11.55,14.31
21-Jan-16,11.92,0,83.13,271.28,0.66,95.33,14.31,9.33
22-Jan-16,18.46,0,90.48,56.16,0.38,133.17,9.33,8.94
23-Jan-16,14.83,0.03,78.1,202.08,0.9,80.49,8.94,9.66
24-Jan-16,11.5,0.04,85.02,258.35,1.09,124.32,9.66,9.28
25-Jan-16,19.75,0.02,81.35,89.42,0.36,221.29,9.28,7.46
26-Jan-16,23.71,0.09,81.14,89.2,0.45,208.94,7.46,11.45
27-Jan-16,15.88,0,79.55,166.16,0.38,110.26,11.45,7.55
28-Jan-16,17.46,0.21,87.33,117.68,1.22,69.3,7.55,9.33
29-Jan-16,14.88,0.09,88.99,345.75,0.47,47.12,9.33,8.81
30-Jan-16,15.04,0.04,80.98,111.28,1.15,84.76,8.81,7.03
31-Jan-16,17.75,0,88.58,32.1,0.97,75.4,7.03,9.84
1-Feb-16,13,0,87.02,102.95,0.31,124.3,9.84,10.93
2-Feb-16,15.75,0.15,83.83,43.08,1.17,100.45,10.93,12.86
3-Feb-16,14.21,0.03,88.04,292.03,0.45,33.9,12.86,11.32
4-Feb-16,13.5,0.03,82.11,317.51,1.15,78.09,11.32,9.63
5-Feb-16,12.96,0.12,87.84,25.36,1.32,59.48,9.63,8.96
6-Feb-16,11.96,0.01,87.78,201.03,1.3,105.9,8.96,6.83
7-Feb-16,13.25,0,77.92,110.26,0.23,88.22,6.83,6.97
8-Feb-16,13.54,0,80.54,260.48,0.52,79.75,6.97,12.97
9-Feb-16,19.04,0.05,83.35,60.58,0.74,135.25,12.97,13.43
10-Feb-16,16.79,0.02,78.89,322.11,1.1,63.17,13.43,13.43
11-Feb-16,6.67,0.02,83.92,129.42,1.09,63.48,13.43,7.46
12-Feb-16,17.58,0.02,83.6,83.15,0.3,119.42,7.46,16.21
13-Feb-16,15.63,0.03,91.01,50.9,0.54,53.82,16.21,10.46
14-Feb-16,11.25,0.1,86.53,237.9,1.03,84.65,10.46,10.04
15-Feb-16,14.38,0.15,77.97,335.11,1.81,67.92,10.04,20.72
16-Feb-16,16.38,0.03,83.99,283.54,2.55,101.62,20.72,19.61
17-Feb-16,19.21,0.15,88.67,54.74,0.6,38.52,19.61,21.05
18-Feb-16,16.79,0,85.56,264.01,1.25,86.38,21.05,19.47
19-Feb-16,19.46,0.26,86.11,51.27,0.62,230.75,19.47,11.92
20-Feb-16,17.5,0.07,84.78,54.98,0.63,86.77,11.92,15.01
21-Feb-16,15.25,0,78.91,78.62,0.51,75.63,15.01,13.43
22-Feb-16,15.58,0.02,79.1,257.18,1.14,64.18,13.43,16.69
23-Feb-16,13.83,0.01,89.09,183.57,0.64,70.52,16.69,16.58
24-Feb-16,15.54,0.09,83.9,33.09,1.26,17.46,16.58,15.87
25-Feb-16,10.92,0,84.55,207.81,0.33,85.52,15.87,11.18
26-Feb-16,16.54,0.07,80.14,54.29,0.79,24.68,11.18,12.27
27-Feb-16,12.42,0,86.87,229.03,0.39,148.89,12.27,14.91
28-Feb-16,14.92,0,84.71,216.86,0.72,82.95,14.91,6.81
29-Feb-16,17.58,0.15,86.13,176.36,1.4,62.52,6.81,6.83
1-Mar-16,14.42,0.01,87.04,267.58,0.33,87.31,6.83,7.94
2-Mar-16,13.29,0,82.14,259.29,0.53,124.42,7.94,8.43
3-Mar-16,17.33,0,83.43,108.62,0.28,120.06,8.43,11.52
4-Mar-16,9.42,0,83.52,201.33,0.18,112.97,11.52,10.14
5-Mar-16,16.92,0,85.96,146.48,0.48,83.72,10.14,9.71
6-Mar-16,19.08,0.15,86.85,5.9,0.83,107.54,9.71,11.42
7-Mar-16,19.75,0,78.11,307.94,0.81,121.84,11.42,16.6
8-Mar-16,15.71,0.1,87.7,180.04,0.33,72.52,16.6,16.23
9-Mar-16,14.58,0.01,77.16,259.92,0.58,134.39,16.23,21.16
10-Mar-16,21.25,0.13,88.44,306.97,0.97,59.27,21.16,16.02
11-Mar-16,15.83,0.08,80.02,78.04,0.71,53.45,16.02,19.43
12-Mar-16,18.96,0.05,83.16,288.93,2.22,80.6,19.43,11.28
13-Mar-16,15.75,0.02,82.52,299.39,0.78,134.45,11.28,10.62
14-Mar-16,16.29,0.03,81.65,177.33,0.26,94.4,10.62,14.53
15-Mar-16,17.21,0.1,88.65,83.5,1.33,66.84,14.53,10.5
16-Mar-16,24.5,0.01,82.38,258.36,0.55,143.66,10.5,10.15
17-Mar-16,19.42,0,80.83,253.05,1.48,240.11,10.15,8.14
18-Mar-16,18.13,0.02,85.93,40.21,1.05,59.47,8.14,11.4
19-Mar-16,8.5,0,83.88,225.34,0.28,71.28,11.4,10.51
20-Mar-16,19.21,0.02,86.09,275.98,1.65,76.29,10.51,23.59
21-Mar-16,8.29,0,83.53,177.49,0.33,49.93,23.59,20.23
22-Mar-16,18.58,0.16,76.59,160.07,0.49,206.12,20.23,23.98
23-Mar-16,16.04,0,83.57,296.18,0.53,76.27,23.98,21.49
24-Mar-16,15.17,0.05,80.69,280.48,1.23,65.16,21.49,12.99
25-Mar-16,13.96,0.22,84.45,327.57,1.1,43.8,12.99,7.57
26-Mar-16,16.04,0.02,87.8,30.47,1.23,129.49,7.57,12.45
27-Mar-16,12.17,0,82.31,294.98,0.76,75.6,12.45,9.87
28-Mar-16,16.58,0.05,87.87,13.09,1.08,62.05,9.87,8.27
29-Mar-16,15.08,0,87.76,210.33,1.46,104.85,8.27,14.83
30-Mar-16,12.54,0.08,88.17,128.22,0.55,69.07,14.83,13.95
31-Mar-16,11.79,0,82.95,215.43,0.47,105.98,13.95,13.48
1-Apr-16,10.17,0,78.42,110.34,0.4,115.88,13.48,13.84
2-Apr-16,12.58,0,84.97,86.74,0.68,84.42,13.84,10.3
3-Apr-16,13.92,0.07,81.55,337.59,0.84,42.04,10.3,7.69
4-Apr-16,18.42,0,81.17,244.53,0.46,110.62,7.69,13.42
5-Apr-16,15.71,0.04,83.93,171.37,0.19,67.05,13.42,13.2
6-Apr-16,18.46,0.14,82.3,211.49,0.43,101.52,13.2,10.67
7-Apr-16,15.42,0.03,85.46,46.13,1.63,86.92,10.67,12.41
8-Apr-16,17.33,0,90.42,31.59,0.3,91.09,12.41,13.59
9-Apr-16,10.17,0,84.6,178.4,0.29,101,13.59,16.54
10-Apr-16,15.33,0.01,80.24,316.67,0.8,125,16.54,11.2
11-Apr-16,12.79,0.05,83.3,54.38,0.83,50.99,11.2,9.2
12-Apr-16,16.63,0,78.19,252.41,1.74,149.67,9.2,9.16
13-Apr-16,15.58,0.01,88.08,8.41,0.73,57.88,9.16,12.99
14-Apr-16,17.29,0.12,86.75,63.26,0.55,88.18,12.99,12.03
15-Apr-16,9,0,88.34,196.46,0.9,100.71,12.03,14.12
16-Apr-16,14.25,0.01,86.77,261.9,0.43,87,14.12,11.87
17-Apr-16,16.42,0.05,85.88,3.47,1.24,19.83,11.87,8.05
18-Apr-16,12.29,0.03,85.06,65.78,1.25,101.63,8.05,12.26
19-Apr-16,23.54,0.08,80.74,105.87,1.48,192.42,12.26,11.81
20-Apr-16,14.83,0.08,86.03,222.52,1.45,125.24,11.81,13.34
21-Apr-16,12.67,0.04,87.28,241.76,0.46,108.15,13.34,12.67
22-Apr-16,17.04,0,81.09,251.17,0.68,90.8,12.67,8.35
23-Apr-16,10.96,0.01,85.89,235.25,0.65,81.9,8.35,8.3
24-Apr-16,14.08,0.03,82.28,59.53,0.85,133.1,8.3,12.32
25-Apr-16,17.29,0.08,87.12,48.44,0.55,24.57,12.32,17.25
26-Apr-16,15.42,0.1,89.65,266.27,0.88,49.56,17.25,25.44
27-Apr-16,14.21,0.15,88.97,31.76,0.89,82.4,25.44,19.97
28-Apr-16,15.75,0.01,83.65,74.77,0.52,91.55,19.97,15.48
29-Apr-16,20.58,0.09,81.89,323.67,1.23,209.51,15.48,11.27
30-Apr-16,12.42,0.04,81.57,36.74,1.37,20.85,11.27,13.24
1-May-16,10.83,0.1,86.63,116.69,1.65,40.78,13.24,16.59
2-May-16,20.29,0.01,82.67,289.05,0.38,52.74,16.59,13.03
3-May-16,13.33,0.02,85.7,243.03,0.56,74.44,13.03,13.99
4-May-16,15.42,0.05,86.65,312.32,1.05,68.64,13.99,11.61
5-May-16,14.96,0.14,84.59,328.56,1.27,37,11.61,10.93
6-May-16,20.4,0,76.33,257.3,1.43,293.22,10.93,11.78
7-May-16,10.75,0.02,87.23,25.69,0.67,90.32,11.78,18.33
8-May-16,20.42,0.01,87.83,21.31,0.76,166.22,18.33,14.03
9-May-16,16.54,0.01,80.96,278.16,0.56,124.65,14.03,15.58
10-May-16,17.96,0,84.92,143.65,0.24,111.48,15.58,11.83
11-May-16,22.75,0.03,82.82,86.29,0.9,43.57,11.83,10.39
12-May-16,14.92,0.05,81.58,91.97,0.67,61.88,10.39,18.92
13-May-16,13.5,0.09,78.88,67.54,0.7,72.82,18.92,16.76
14-May-16,11.29,0,86.76,220.88,0.54,60,16.76,26.32
15-May-16,13.42,0.18,88.93,46.38,0.73,95.07,26.32,13.82
16-May-16,21.29,0.01,84.71,44.47,0.47,194.91,13.82,15.2
17-May-16,14.29,0.05,85.2,168.4,0.57,135.59,15.2,31.32
18-May-16,12.25,0,83.47,132.07,0.43,134.73,31.32,24.65
19-May-16,11.67,0,81.88,182.74,0.23,96.29,24.65,18.8
20-May-16,12.25,0.12,85.05,101.17,1.26,100.31,18.8,14.1
21-May-16,12.63,0.03,82.22,224.18,0.84,137.74,14.1,13.63
22-May-16,18.08,0.03,85.79,42.66,0.55,26.56,13.63,20.99
23-May-16,10.46,0,87.37,195.27,0.74,117.26,20.99,12.68
24-May-16,20.92,0.01,86.08,285.22,0.75,130.95,12.68,20.88
25-May-16,21.17,0.02,85.95,75.24,0.46,35.54,20.88,12.19
26-May-16,16.88,0.1,86.21,267.99,0.95,104.06,12.19,12.19
27-May-16,14.87,0,81.87,309.81,1.26,72.53,12.19,12.68
28-May-16,14.58,0,85.62,60.85,0.63,41.98,12.68,20.63
29-May-16,12.29,0.07,85.43,60.34,1.06,46.61,20.63,20.8
30-May-16,18.92,0.15,91.49,63.15,0.91,11.84,20.8,12.81
31-May-16,19.42,0.03,86.7,66.27,0.43,119.6,12.81,11.52
1-Jun-16,11.33,0,85.45,158.99,0.33,97.54,11.52,11.49
2-Jun-16,20,0,81.28,274.52,1.07,109.05,11.49,15.38
3-Jun-16,15.83,0,91.95,96.48,0.24,116.05,15.38,27.79
4-Jun-16,19.25,0.04,88.28,50.86,0.69,102.13,27.79,33.64
5-Jun-16,21.46,0.04,81.58,152.6,0.67,104.74,33.64,30.09
6-Jun-16,23,0.08,82.25,316.97,1.12,181.57,30.09,24.82
7-Jun-16,18,0.11,87.93,168.33,0.98,76.93,24.82,13.43
8-Jun-16,16.71,0.08,85.15,54.86,0.26,91.33,13.43,12.01
9-Jun-16,17.71,0.1,84.34,288.5,0.55,123.38,12.01,20.14
10-Jun-16,16.88,0.19,86.26,83.47,0.59,42.65,20.14,12.25
11-Jun-16,13.96,0.05,82.99,215.7,0.57,121.91,12.25,17.24
12-Jun-16,20.08,0.03,86.4,343.71,1.33,164.77,17.24,14.21
13-Jun-16,16.29,0.35,91.87,92.91,1.05,48.86,14.21,25.69
14-Jun-16,10.71,0.02,88.81,216.14,0.69,63.73,25.69,28.59
15-Jun-16,18.96,0.28,88.47,99.41,1.1,61,28.59,12.51
16-Jun-16,12.67,0.12,90.73,50.85,0.62,135.93,12.51,30.2
17-Jun-16,11.38,0,88.1,235.75,0.21,98.86,30.2,28.31
18-Jun-16,22.75,0,82.24,142.17,0.78,183.5,28.31,20.96
19-Jun-16,15.5,0.2,92.69,48.99,0.86,23.19,20.96,10.51
20-Jun-16,20.75,0,71.1,229.71,0.98,268.23,10.51,20.64
21-Jun-16,12.46,0.17,89.33,46.51,0.47,37.14,20.64,11.8
22-Jun-16,13.79,0.08,86,268.98,0.9,33.75,11.8,10.58
23-Jun-16,12.88,0.27,87.35,97.91,0.36,42.05,10.58,14.08
24-Jun-16,11.92,0.01,85.54,63.35,0.55,82.53,14.08,22.87
25-Jun-16,13.75,0,84.48,178.85,0.25,136.73,22.87,14.29
26-Jun-16,15.29,0.14,86.61,298.1,1.2,70.1,14.29,11.03
27-Jun-16,10.58,0,87.35,60.03,0.44,131.28,11.03,19.1
28-Jun-16,15,0.06,85.26,56.6,0.82,125.51,19.1,15.83
29-Jun-16,14.38,0.1,87.12,103.96,0.35,107.56,15.83,18.47
30-Jun-16,13.21,0.04,90.1,189.84,1.33,41.72,18.47,10.93
1-Jul-16,17.96,0.23,89.59,46.8,0.91,13.63,10.93,21.61
2-Jul-16,12.33,0.01,82.55,52.71,0.63,68.19,21.61,39.04
3-Jul-16,15.08,0.1,84.77,33.92,1.16,17.39,39.04,41.96
4-Jul-16,15.71,0.25,92.84,53.66,0.64,20.95,41.96,32.07
5-Jul-16,13.25,0.01,83.55,226.8,0.43,86.97,32.07,35.61
6-Jul-16,9.75,0.05,88.03,222.07,0.3,90.03,35.61,30.32
7-Jul-16,14.46,0.12,86.7,236.92,0.66,57.27,30.32,9.55
8-Jul-16,11.29,0,87.21,215.6,0.62,91.9,9.55,6.87
9-Jul-16,15.36,0.01,78.54,221.2,0.47,117.91,6.87,6.5
10-Jul-16,17.54,0.14,84.85,165.56,1.03,71.22,6.5,6.31
11-Jul-16,22.92,0.19,85.4,162.03,0.46,63.43,6.31,16.23
12-Jul-16,21.46,0.02,92,275.88,0.64,63.91,16.23,22.46
13-Jul-16,19.38,0.1,86.77,332.62,0.38,137.56,22.46,25.09
14-Jul-16,11.92,0.13,85.42,220.6,0.25,71.29,25.09,20.24
15-Jul-16,11.54,0,88.02,153.91,0.25,89.35,20.24,19.26
16-Jul-16,14.38,0.02,87.56,172.7,0.83,104.2,19.26,16.49
17-Jul-16,14.79,0.01,89.47,21.19,0.7,84.94,16.49,18.49
18-Jul-16,14.08,0.03,89.07,49.51,1.06,24.28,18.49,23.87
19-Jul-16,15.33,0.25,89.56,34.93,1.12,10.62,23.87,15.6
20-Jul-16,21.08,0.15,88.7,40.63,0.79,47.24,15.6,29.67
21-Jul-16,19.88,0,82.44,199.19,0.53,174.77,29.67,29.22
22-Jul-16,21.46,0.03,88.35,71.36,0.8,140.7,29.22,23.69
23-Jul-16,21.96,0.23,86.83,28.48,0.92,78.54,23.69,9.84
24-Jul-16,18.54,0.11,87,83.6,1.1,77.72,9.84,24.25
25-Jul-16,12.17,0.02,91.07,127.24,0.28,33.94,24.25,22.98
26-Jul-16,20.46,0.5,90.76,90.12,1,92.09,22.98,14.36
27-Jul-16,25.13,0.02,78.14,111.8,0.43,257.17,14.36,21.53
28-Jul-16,18.21,0.15,88.18,51.38,0.57,49.2,21.53,12.39
29-Jul-16,13.96,0.11,90.81,145.06,0.7,26.08,12.39,27.17
30-Jul-16,18.71,0.04,91.09,32.78,0.67,33.74,27.17,16.46
31-Jul-16,21.08,0.02,83.56,53.04,0.38,196.02,16.46,16.48
1-Aug-16,17.46,0,81.63,148.96,0.21,123.41,16.48,14.22
2-Aug-16,20.96,0.03,80.81,136.63,0.49,146.23,14.22,17.5
3-Aug-16,16.17,0.02,90.4,21.93,1.58,67,17.5,17.09
4-Aug-16,16.46,0.02,91.26,47.01,0.7,117.83,17.09,15.18
5-Aug-16,17.42,0.03,89.53,217.44,2.09,137,15.18,11.48
6-Aug-16,19.54,0.01,85.93,214.4,0.35,51.73,11.48,6.04
7-Aug-16,16.25,0.28,89.82,166,1.5,48.4,6.04,9.38
8-Aug-16,12.58,0,87.28,240.86,0.8,93.38,9.38,18.67
9-Aug-16,12.67,0.12,89.2,75.71,1,88.15,18.67,12.52
10-Aug-16,11.25,0,83.35,163.15,0.27,105.97,12.52,6.71
11-Aug-16,12.71,0.02,87.45,174.01,0.44,80.03,6.71,9.19
12-Aug-16,13,0.23,86.28,60.79,0.78,17.75,9.19,14.08
13-Aug-16,12.42,0.04,84.84,262.83,0.63,72.83,14.08,9.61
14-Aug-16,18.33,0.03,91.04,73.82,0.6,75.71,9.61,21.71
15-Aug-16,14.25,0.07,90.12,73.77,0.66,21.94,21.71,14.61
16-Aug-16,13.71,0.11,82.05,40.71,0.77,32.86,14.61,19.3
17-Aug-16,9.88,0.04,87.3,262.33,0.52,62.32,19.3,25.23
18-Aug-16,20.75,0.15,93.48,346.05,0.68,58.6,25.23,20.83
19-Aug-16,23.04,0.04,93.93,44.55,1.06,75.25,20.83,21.77
20-Aug-16,14.17,0.36,74.03,77.16,1.77,19.52,21.77,18.19
21-Aug-16,11.63,0.04,89.78,236.37,0.47,83.1,18.19,14.77
22-Aug-16,10.96,0.01,89.8,136.9,0.26,46.9,14.77,7.68
23-Aug-16,14.25,0.15,87.87,151.56,1.48,26.34,7.68,17.97
24-Aug-16,10,0,86.88,224.65,0.48,90.53,17.97,13.35
25-Aug-16,14.42,0.14,91.1,343.18,1.78,31.68,13.35,6.85
26-Aug-16,13.79,0.1,83.3,67.52,0.7,35.27,6.85,23.35
27-Aug-16,11.54,0.01,88.65,139.47,0.43,68.83,23.35,20.73
28-Aug-16,19.88,0.09,84.02,211.24,2.17,147.23,20.73,14.11
29-Aug-16,16.67,0.05,84.62,315.8,0.91,67.07,14.11,12.17
30-Aug-16,18.5,0.31,94.45,42.65,1.27,11.13,12.17,18.04
31-Aug-16,11.67,0.01,76.11,288.83,0.29,94.03,18.04,18.78
1-Sep-16,20.5,0.06,91.42,16.45,0.8,91.3,18.78,11.91
2-Sep-16,18.08,0.3,93.79,77.26,0.61,35.88,11.91,8.38
3-Sep-16,14.63,0.09,86.74,45.31,1.07,48.73,8.38,9.23
4-Sep-16,20.08,0.16,87.63,100.36,0.55,62.32,9.23,10.05
5-Sep-16,19.5,0.08,90.72,57.59,0.54,57.66,10.05,24.93
6-Sep-16,16.17,0.11,84.76,51.46,0.75,82.23,24.93,21.33
7-Sep-16,15.42,0.04,86.03,45.32,0.96,110.43,21.33,14.27
8-Sep-16,14.13,0.06,87.55,170.65,1.06,90.83,14.27,16.11
9-Sep-16,18.42,0.02,88.91,66.3,0.55,115.57,16.11,14.38
10-Sep-16,23.08,0.11,88.23,285.57,0.62,52.3,14.38,12.19
11-Sep-16,13.88,0.3,88.7,149.68,1.12,16.23,12.19,10.85
12-Sep-16,18.58,0.03,94.29,71.14,0.37,42.4,10.85,15
13-Sep-16,13.58,0.11,90.67,45.17,0.72,94.69,15,14.34
14-Sep-16,19.38,0.03,90.73,15.67,0.7,95.88,14.34,11.2
15-Sep-16,14.25,0.19,91,75.34,1.51,24.97,11.2,5.85
16-Sep-16,20.54,0.1,94.05,51.77,0.71,34.24,5.85,8.44
17-Sep-16,16.58,0.16,90.21,294.3,0.62,60.35,8.44,15.04
18-Sep-16,19.96,0.04,86.98,94.18,0.38,98.53,15.04,9.84
19-Sep-16,10.5,0.04,87.4,81.07,0.56,81.19,9.84,13.17
20-Sep-16,20.75,0.13,91.78,34.56,0.99,122.38,13.17,9.85
21-Sep-16,19.5,0.33,92.48,51.2,0.51,84.77,9.85,5.41
22-Sep-16,14.42,0.03,91.15,172.07,0.52,80.27,5.41,6.64
23-Sep-16,21.58,0.09,90.09,32.47,0.99,77.92,6.64,9.43
24-Sep-16,19.67,0.02,87.75,31.84,0.6,103.63,9.43,6.56
25-Sep-16,16.13,0.13,92.11,37.67,1.91,66.69,6.56,5.05
26-Sep-16,15.13,0.06,84.7,161.91,0.57,50.82,5.05,5.84
27-Sep-16,10.67,0.2,87.18,192.88,2.39,39.43,5.84,6.32
28-Sep-16,19,0.07,85.27,116.48,0.87,48.87,6.32,8.1
29-Sep-16,18.54,0.22,92.69,73.07,0.62,50.56,8.1,10.07
30-Sep-16,15.29,0.06,94.33,42.29,0.56,81.15,10.07,9.57
1-Oct-16,16.13,0.06,91.22,45.84,1.06,83.61,9.57,11.4
2-Oct-16,15.7,0.42,92.83,63.05,0.57,14.62,11.4,10.88
3-Oct-16,13.83,0.08,86.62,99.2,0.6,69.35,10.88,10.62
4-Oct-16,14.83,0.04,89.1,50.9,0.72,23.44,10.62,11.53
5-Oct-16,19.71,0.13,91.95,62.18,0.84,56.97,11.53,17.96
6-Oct-16,16.92,0.14,92.29,100.13,0.38,65.39,17.96,15.23
7-Oct-16,13.92,0.24,88.18,118.86,0.3,30.6,15.23,13.77
8-Oct-16,12.46,0,86.22,20.52,0.56,76.67,13.77,22.86
9-Oct-16,15.5,0.03,88.53,52.58,1.8,82.81,22.86,16.65
10-Oct-16,19.75,0.23,93.5,56.88,0.71,76.36,16.65,8.22
11-Oct-16,13.38,0.08,93.85,181.67,0.18,23.4,8.22,10.03
12-Oct-16,17.63,0.26,94.32,52.26,0.72,51.06,10.03,11.53
13-Oct-16,15.29,0.09,93.15,88.55,1.02,56.73,11.53,17.06
14-Oct-16,13.83,0.1,89.54,81.68,0.64,23.69,17.06,8.84
15-Oct-16,11.46,0.07,91.05,48.07,0.39,16.84,8.84,9.31
16-Oct-16,8.63,0,92.91,204.14,0.66,84.46,9.31,11.96
17-Oct-16,14.42,0.12,90.49,23.37,1.43,16.38,11.96,18.69
18-Oct-16,16.38,0.13,85.86,97.15,0.99,69.61,18.69,11.72
19-Oct-16,11,0,85.44,170.92,0.54,79.07,11.72,10.25
20-Oct-16,15.13,0.05,86.84,333.76,0.87,60.84,10.25,8.82
21-Oct-16,13.21,0.04,90.55,302.41,0.52,35.03,8.82,12.97
22-Oct-16,17,0.15,92.03,272.71,0.7,17.6,12.97,11.87
23-Oct-16,13.25,0.05,92.19,294.12,0.52,35,11.87,12.15
24-Oct-16,13.63,0.1,89.44,88.06,0.65,27.2,12.15,9.5
25-Oct-16,8.58,0,75.48,193.07,0.47,47.35,9.5,8.96
26-Oct-16,12.29,0,89.09,156.32,0.21,77.93,8.96,12.74
27-Oct-16,14.21,0.04,94.15,80.2,0.48,55.99,12.74,11.66
28-Oct-16,15.13,0.15,91.05,70.2,0.68,30.76,11.66,10.34
29-Oct-16,12.92,0,82.11,212.38,0.65,95.36,10.34,18.97
30-Oct-16,11.63,0,79.09,136.58,0.83,92.79,18.97,13.91
31-Oct-16,15.54,0,77.36,72.77,1.5,33.15,13.91,8.52
1-Nov-16,16.5,0.1,86.1,60.52,1.32,16.02,8.52,9.08
2-Nov-16,17.92,0,89.32,41.79,0.43,94.13,9.08,13.57
3-Nov-16,16.21,0,92.58,301.81,0.36,70.32,13.57,19.27
4-Nov-16,15.42,0,88.81,338.13,0.44,63.79,19.27,19.49
5-Nov-16,13.88,0.01,87.3,222.87,0.53,58.87,19.49,15.63
6-Nov-16,12.92,0,88.74,108.35,0.35,60.18,15.63,15.72
7-Nov-16,14.79,0.13,92.06,59.38,1.07,12.72,15.72,9.84
8-Nov-16,14.88,0.03,93.94,21.2,0.41,31.75,9.84,21.66
9-Nov-16,14.83,0.03,86.64,249.29,1.23,86.6,21.66,16.8
10-Nov-16,14.21,0,74,223.36,1.53,79.63,16.8,13.42
11-Nov-16,14.25,0,74.92,217.95,1.2,64.94,13.42,13.46
12-Nov-16,14.46,0,71.32,235.39,1.96,74.93,13.46,18.54
13-Nov-16,13.83,0,78,175.61,0.72,88.46,18.54,16.5
14-Nov-16,13.58,0.03,82.63,76.22,1.43,25.16,16.5,13.78
15-Nov-16,16.42,0.19,90.87,46.84,1.11,71.65,13.78,18.03
16-Nov-16,14.88,0.05,88.33,14.79,0.93,48.94,18.03,16.65
17-Nov-16,13.5,0.11,93.68,30.99,0.73,39.6,16.65,11.16
18-Nov-16,14,0,84.06,213.99,1.68,104.05,11.16,18.37
19-Nov-16,13,0,81.41,281.27,0.39,72.06,18.37,21.04
20-Nov-16,14.17,0.05,84.28,356.32,0.86,50.39,21.04,26.38
21-Nov-16,11.54,0.05,90.99,77.9,0.45,47.13,26.38,33.76
22-Nov-16,12.5,0.05,81.86,243.94,2.27,83.68,33.76,22.81
23-Nov-16,10.71,0.03,77.02,229.67,1.85,85.6,22.81,16.74
24-Nov-16,9.5,0.01,81.46,243.35,0.67,93.88,16.74,13.87
25-Nov-16,11.38,0.05,89.9,259.27,0.56,74.11,13.87,15.64
26-Nov-16,9.67,0.01,83.63,204.26,1.15,52.64,15.64,18.45
27-Nov-16,8.46,0,74.12,209.62,0.84,114.46,18.45,18.03
28-Nov-16,7.38,0,82.92,210.38,0.5,113.83,18.03,22.22
29-Nov-16,8.75,0,80.67,158.01,0.42,99.27,22.22,17.75
30-Nov-16,11.42,0,81.82,141.14,0.88,92.89,17.75,13.38
1-Dec-16,10.67,0,80.14,199.05,1.58,70.5,13.38,13.56
2-Dec-16,12.75,0,76.1,241.06,2.38,82.15,13.56,11.53
3-Dec-16,13.42,0.08,79.23,292.94,2.09,66.55,11.53,11.47
4-Dec-16,13.33,0,79.4,12.32,0.94,82.35,11.47,8.79
5-Dec-16,12.29,0.06,75.77,243.22,2.61,84.41,8.79,10.67
6-Dec-16,14.54,0.01,72.87,282.96,1.9,100.38,10.67,8.17
7-Dec-16,14.54,0.01,77.62,310.32,1.3,91.09,8.17,7.35
8-Dec-16,13.75,0.01,79.95,33.6,0.91,89.17,7.35,7.82
9-Dec-16,12.79,0.06,72.68,275.77,2.35,97.37,7.82,6.39
10-Dec-16,14.29,0.03,81.88,302.3,1.52,79.78,6.39,5.87
11-Dec-16,12.96,0.08,84.41,285.53,1.56,25.28,5.87,17.14
12-Dec-16,9.13,0.08,81.66,241.97,1.67,73.4,17.14,17.07
13-Dec-16,10.5,0.02,84.95,235.17,1.2,101.02,17.07,19
14-Dec-16,9.83,0,86.08,203.85,0.58,106.98,19,17
15-Dec-16,8.38,0,84.14,138.56,0.23,126.03,17,10.9
16-Dec-16,9.29,0,82.33,127.91,0.5,123.84,10.9,26.04
17-Dec-16,13.04,0,72.01,82.7,1.16,88.55,26.04,22.04
18-Dec-16,13.63,0.03,87.5,87.13,1.75,28.85,22.04,16.17
